Transaction_ID,Date,Year,Month,Quarter,Region,Zone,Channel,Therapy_Area,Product,Quantity,Unit_Price,Unit_Cost,Revenue,Profit
TXN2271,2022-02-21,2022,2,Q1,East,Zone C,Distributor,Oncology,Capecitabine 500mg,413,267.12,160.07,110320.56,44211.65
TXN2272,2022-01-25,2022,1,Q1,South,Zone B,Hospital,Oncology,Capecitabine 500mg,93,568.63,378.14,52882.59,17715.57
TXN2273,2022-12-19,2022,12,Q4,West,Zone D,Hospital,Respiratory,Montelukast 10mg,274,756.95,491.76,207404.3,72662.06
TXN2274,2023-10-10,2023,10,Q4,North,Zone A,Hospital,Neurology,Pregabalin 75mg,237,368.51,164.31,87336.87,48395.4
TXN2275,2022-11-03,2022,11,Q4,East,Zone C,Distributor,Neurology,Pregabalin 75mg,57,369.59,179.72,21066.63,10822.59
TXN2276,2022-12-05,2022,12,Q4,South,Zone B,Distributor,Diabetes,Metformin 500mg,369,513.1,322.33,189333.9,70394.13
TXN2277,2023-05-27,2023,5,Q2,North,Zone A,Retail Pharmacy,Oncology,Capecitabine 500mg,497,238.57,107.85,118569.29,64967.84
TXN2278,2023-08-15,2023,8,Q3,South,Zone B,Retail Pharmacy,Oncology,Capecitabine 500mg,240,207.42,113.58,49780.8,22521.6
TXN2279,2022-04-05,2022,4,Q2,North,Zone A,Hospital,Neurology,Levetiracetam 250mg,459,492.79,207.48,226190.61,130957.29
TXN2280,2022-05-23,2022,5,Q2,North,Zone A,Retail Pharmacy,Cardiovascular,Amlodipine 5mg,108,467.18,244.53,50455.44,24046.2
TXN2281,2022-08-20,2022,8,Q3,North,Zone A,Retail Pharmacy,Diabetes,Metformin 500mg,319,304.23,134.75,97049.37,54064.12
TXN2282,2022-08-21,2022,8,Q3,North,Zone A,Distributor,Respiratory,Salbutamol Inhaler,328,421.86,261.41,138370.08,52627.6
TXN2283,2023-01-20,2023,1,Q1,West,Zone D,Retail Pharmacy,Diabetes,Metformin 500mg,209,155.49,95.62,32497.41,12512.83
TXN2284,2023-03-18,2023,3,Q1,West,Zone D,Retail Pharmacy,Diabetes,Metformin 500mg,477,243.7,132.63,116244.9,52980.39
TXN2285,2023-05-13,2023,5,Q2,South,Zone B,Distributor,Neurology,Pregabalin 75mg,474,80.38,35.12,38100.12,21453.24
TXN2286,2023-12-15,2023,12,Q4,West,Zone D,Distributor,Oncology,Capecitabine 500mg,338,270.72,115.31,91503.36,52528.58
TXN2287,2022-08-23,2022,8,Q3,West,Zone D,Retail Pharmacy,Oncology,Imatinib 100mg,263,276.12,190.63,72619.56,22483.87
TXN2288,2023-06-12,2023,6,Q2,South,Zone B,Distributor,Diabetes,Sitagliptin 50mg,265,246.58,124.01,65343.7,32481.05
TXN2289,2022-07-21,2022,7,Q3,South,Zone B,Hospital,Diabetes,Sitagliptin 50mg,497,427.3,245.81,212368.1,90200.53
TXN2290,2023-04-18,2023,4,Q2,North,Zone A,Hospital,Neurology,Levetiracetam 250mg,174,707.22,286.93,123056.28,73130.46
TXN2291,2023-09-22,2023,9,Q3,East,Zone C,Hospital,Diabetes,Glipizide 5mg,81,83.66,56.56,6776.46,2195.1
TXN2292,2023-12-14,2023,12,Q4,East,Zone C,Hospital,Cardiovascular,Amlodipine 5mg,95,795.92,418.67,75612.4,35838.75
TXN2293,2023-08-14,2023,8,Q3,South,Zone B,Hospital,Oncology,Capecitabine 500mg,95,511.72,206.65,48613.4,28981.65
TXN2294,2022-07-15,2022,7,Q3,East,Zone C,Retail Pharmacy,Oncology,Capecitabine 500mg,451,737.82,324.78,332756.82,186281.04
TXN2295,2022-11-13,2022,11,Q4,North,Zone A,Retail Pharmacy,Oncology,Capecitabine 500mg,364,645.08,435.09,234809.12,76436.36
TXN2296,2022-01-26,2022,1,Q1,North,Zone A,Retail Pharmacy,Respiratory,Montelukast 10mg,146,289.74,186.34,42302.04,15096.4
TXN2297,2022-04-27,2022,4,Q2,South,Zone B,Distributor,Neurology,Levetiracetam 250mg,361,188.54,97.79,68062.94,32760.75
TXN2298,2023-09-23,2023,9,Q3,West,Zone D,Hospital,Neurology,Levetiracetam 250mg,240,291.56,167.23,69974.4,29839.2
TXN2299,2023-11-27,2023,11,Q4,East,Zone C,Retail Pharmacy,Neurology,Levetiracetam 250mg,437,616.58,358.86,269445.46,112623.64
TXN2300,2023-09-24,2023,9,Q3,South,Zone B,Retail Pharmacy,Respiratory,Montelukast 10mg,331,371.09,170.22,122830.79,66487.97
TXN2301,2022-01-13,2022,1,Q1,South,Zone B,Distributor,Diabetes,Glipizide 5mg,266,781.01,453.89,207748.66,87013.92
TXN2302,2022-05-17,2022,5,Q2,West,Zone D,Retail Pharmacy,Cardiovascular,Telmisartan 40mg,74,671.03,300.12,49656.22,27447.34
TXN2303,2023-12-06,2023,12,Q4,East,Zone C,Distributor,Cardiovascular,Telmisartan 40mg,445,365.66,226.03,162718.7,62135.35
TXN2304,2023-08-02,2023,8,Q3,South,Zone B,Distributor,Diabetes,Glipizide 5mg,313,720.15,372.16,225406.95,108920.87
TXN2305,2022-06-22,2022,6,Q2,West,Zone D,Hospital,Neurology,Levetiracetam 250mg,392,277.59,182.98,108815.28,37087.12
TXN2306,2023-04-07,2023,4,Q2,East,Zone C,Retail Pharmacy,Respiratory,Montelukast 10mg,367,668.07,268.3,245181.69,146715.59
TXN2307,2023-10-23,2023,10,Q4,North,Zone A,Retail Pharmacy,Respiratory,Montelukast 10mg,135,688.61,401.29,92962.35,38788.2
TXN2308,2022-10-21,2022,10,Q4,West,Zone D,Hospital,Oncology,Imatinib 100mg,486,467.61,279.84,227258.46,91256.22
TXN2309,2022-04-20,2022,4,Q2,East,Zone C,Hospital,Oncology,Imatinib 100mg,270,505.78,262.09,136560.6,65796.3
TXN2310,2023-06-11,2023,6,Q2,North,Zone A,Hospital,Neurology,Pregabalin 75mg,126,532.83,266.33,67136.58,33579.0
TXN2311,2022-12-18,2022,12,Q4,North,Zone A,Hospital,Diabetes,Sitagliptin 50mg,429,576.46,375.11,247301.34,86379.15
TXN2312,2022-03-16,2022,3,Q1,North,Zone A,Distributor,Oncology,Imatinib 100mg,113,305.29,165.76,34497.77,15766.89
TXN2313,2022-01-05,2022,1,Q1,West,Zone D,Retail Pharmacy,Respiratory,Salbutamol Inhaler,217,130.94,88.98,28413.98,9105.32
TXN2314,2022-09-17,2022,9,Q3,East,Zone C,Hospital,Neurology,Levetiracetam 250mg,256,522.53,262.4,133767.68,66593.28
TXN2315,2022-07-25,2022,7,Q3,West,Zone D,Distributor,Cardiovascular,Telmisartan 40mg,210,265.0,135.17,55650.0,27264.3
TXN2316,2023-11-03,2023,11,Q4,North,Zone A,Distributor,Cardiovascular,Amlodipine 5mg,236,512.61,297.1,120975.96,50860.36
TXN2317,2022-12-27,2022,12,Q4,South,Zone B,Hospital,Oncology,Imatinib 100mg,136,450.14,193.73,61219.04,34871.76
TXN2318,2023-07-26,2023,7,Q3,South,Zone B,Retail Pharmacy,Neurology,Pregabalin 75mg,161,369.17,186.23,59436.37,29453.34
TXN2319,2022-04-17,2022,4,Q2,South,Zone B,Retail Pharmacy,Oncology,Imatinib 100mg,155,589.67,254.88,91398.85,51892.45
TXN2320,2022-08-12,2022,8,Q3,North,Zone A,Hospital,Neurology,Pregabalin 75mg,198,782.05,373.08,154845.9,80976.06
TXN2321,2023-12-16,2023,12,Q4,East,Zone C,Distributor,Diabetes,Metformin 500mg,405,793.77,538.39,321476.85,103428.9
TXN2322,2023-08-06,2023,8,Q3,East,Zone C,Distributor,Diabetes,Glipizide 5mg,168,269.46,136.71,45269.28,22302.0
TXN2323,2022-05-08,2022,5,Q2,South,Zone B,Distributor,Oncology,Imatinib 100mg,241,606.37,376.62,146135.17,55369.75
TXN2324,2022-12-17,2022,12,Q4,South,Zone B,Distributor,Diabetes,Glipizide 5mg,352,323.48,212.62,113864.96,39022.72
TXN2325,2023-03-12,2023,3,Q1,North,Zone A,Distributor,Respiratory,Salbutamol Inhaler,369,677.06,416.75,249835.14,96054.39
TXN2326,2022-07-01,2022,7,Q3,East,Zone C,Distributor,Cardiovascular,Amlodipine 5mg,407,402.38,200.88,163768.66,82010.5
TXN2327,2022-06-24,2022,6,Q2,South,Zone B,Retail Pharmacy,Respiratory,Salbutamol Inhaler,54,651.84,268.83,35199.36,20682.54
TXN2328,2022-09-23,2022,9,Q3,North,Zone A,Retail Pharmacy,Diabetes,Sitagliptin 50mg,165,266.7,113.58,44005.5,25264.8
TXN2329,2023-03-02,2023,3,Q1,West,Zone D,Hospital,Diabetes,Glipizide 5mg,216,587.12,258.7,126817.92,70938.72
TXN2330,2022-09-12,2022,9,Q3,North,Zone A,Distributor,Cardiovascular,Atorvastatin 10mg,158,249.21,152.34,39375.18,15305.46
TXN2331,2022-11-27,2022,11,Q4,East,Zone C,Distributor,Oncology,Capecitabine 500mg,353,471.88,245.68,166573.64,79848.6
TXN2332,2023-01-13,2023,1,Q1,West,Zone D,Distributor,Diabetes,Metformin 500mg,216,721.3,373.55,155800.8,75114.0
TXN2333,2023-07-23,2023,7,Q3,South,Zone B,Retail Pharmacy,Oncology,Capecitabine 500mg,453,237.5,133.13,107587.5,47279.61
TXN2334,2023-01-27,2023,1,Q1,West,Zone D,Retail Pharmacy,Diabetes,Glipizide 5mg,220,545.73,271.16,120060.6,60405.4
TXN2335,2023-10-06,2023,10,Q4,West,Zone D,Distributor,Neurology,Pregabalin 75mg,118,73.52,33.16,8675.36,4762.48
TXN2336,2022-02-02,2022,2,Q1,West,Zone D,Retail Pharmacy,Cardiovascular,Amlodipine 5mg,371,638.38,290.85,236838.98,128933.63
TXN2337,2023-11-17,2023,11,Q4,West,Zone D,Hospital,Cardiovascular,Amlodipine 5mg,174,749.48,435.81,130409.52,54578.58
TXN2338,2023-03-10,2023,3,Q1,South,Zone B,Hospital,Cardiovascular,Atorvastatin 10mg,255,326.42,224.58,83237.1,25969.2
TXN2339,2022-05-11,2022,5,Q2,East,Zone C,Hospital,Oncology,Capecitabine 500mg,184,378.83,154.97,69704.72,41190.24
TXN2340,2022-10-16,2022,10,Q4,North,Zone A,Distributor,Neurology,Levetiracetam 250mg,448,648.46,368.93,290510.08,125229.44
TXN2341,2022-06-24,2022,6,Q2,North,Zone A,Distributor,Cardiovascular,Telmisartan 40mg,203,557.11,340.19,113093.33,44034.76
TXN2342,2022-01-20,2022,1,Q1,North,Zone A,Retail Pharmacy,Respiratory,Salbutamol Inhaler,138,673.82,364.5,92987.16,42686.16
TXN2343,2023-11-03,2023,11,Q4,West,Zone D,Retail Pharmacy,Cardiovascular,Atorvastatin 10mg,297,604.08,415.59,179411.76,55981.53
TXN2344,2022-07-03,2022,7,Q3,North,Zone A,Hospital,Diabetes,Sitagliptin 50mg,341,499.47,271.16,170319.27,77853.71
TXN2345,2023-06-10,2023,6,Q2,North,Zone A,Hospital,Diabetes,Sitagliptin 50mg,324,331.53,156.64,107415.72,56664.36
TXN2346,2022-03-03,2022,3,Q1,North,Zone A,Distributor,Respiratory,Montelukast 10mg,337,497.39,246.43,167620.43,84573.52
TXN2347,2023-10-04,2023,10,Q4,South,Zone B,Retail Pharmacy,Respiratory,Montelukast 10mg,404,344.39,167.86,139133.56,71318.12
TXN2348,2023-11-25,2023,11,Q4,East,Zone C,Retail Pharmacy,Oncology,Imatinib 100mg,119,386.28,184.19,45967.32,24048.71
TXN2349,2023-07-08,2023,7,Q3,East,Zone C,Retail Pharmacy,Oncology,Capecitabine 500mg,225,91.75,58.65,20643.75,7447.5
TXN2350,2023-11-22,2023,11,Q4,West,Zone D,Distributor,Oncology,Capecitabine 500mg,326,360.86,145.95,117640.36,70060.66
TXN2351,2023-02-21,2023,2,Q1,East,Zone C,Retail Pharmacy,Neurology,Levetiracetam 250mg,208,416.9,223.07,86715.2,40316.64
TXN2352,2023-12-15,2023,12,Q4,North,Zone A,Retail Pharmacy,Oncology,Capecitabine 500mg,328,236.4,116.13,77539.2,39448.56
TXN2353,2022-11-15,2022,11,Q4,East,Zone C,Distributor,Diabetes,Glipizide 5mg,266,246.93,117.65,65683.38,34388.48
TXN2354,2023-01-05,2023,1,Q1,East,Zone C,Retail Pharmacy,Diabetes,Sitagliptin 50mg,177,639.74,364.63,113233.98,48694.47
TXN2355,2023-05-05,2023,5,Q2,South,Zone B,Hospital,Diabetes,Glipizide 5mg,440,547.78,281.74,241023.2,117057.6
TXN2356,2023-01-04,2023,1,Q1,West,Zone D,Retail Pharmacy,Neurology,Pregabalin 75mg,160,797.5,532.71,127600.0,42366.4
TXN2357,2022-04-10,2022,4,Q2,North,Zone A,Distributor,Cardiovascular,Atorvastatin 10mg,462,508.21,328.35,234793.02,83095.32
TXN2358,2022-02-25,2022,2,Q1,West,Zone D,Hospital,Diabetes,Metformin 500mg,466,473.81,324.38,220795.46,69634.38
TXN2359,2023-04-27,2023,4,Q2,North,Zone A,Distributor,Oncology,Capecitabine 500mg,466,248.84,136.49,115959.44,52355.1
TXN2360,2023-10-11,2023,10,Q4,West,Zone D,Hospital,Respiratory,Montelukast 10mg,371,598.83,269.13,222165.93,122318.7
TXN2361,2022-10-17,2022,10,Q4,South,Zone B,Distributor,Oncology,Imatinib 100mg,229,501.63,274.85,114873.27,51932.62
TXN2362,2023-11-03,2023,11,Q4,North,Zone A,Distributor,Oncology,Capecitabine 500mg,391,424.15,295.53,165842.65,50290.42
TXN2363,2022-07-15,2022,7,Q3,South,Zone B,Distributor,Cardiovascular,Atorvastatin 10mg,355,303.28,194.98,107664.4,38446.5
TXN2364,2022-09-21,2022,9,Q3,West,Zone D,Retail Pharmacy,Cardiovascular,Telmisartan 40mg,278,208.45,122.94,57949.1,23771.78
TXN2365,2023-11-16,2023,11,Q4,South,Zone B,Distributor,Oncology,Capecitabine 500mg,138,404.09,208.05,55764.42,27053.52
TXN2366,2022-09-11,2022,9,Q3,East,Zone C,Retail Pharmacy,Neurology,Pregabalin 75mg,230,347.18,181.22,79851.4,38170.8
TXN2367,2023-05-22,2023,5,Q2,West,Zone D,Retail Pharmacy,Cardiovascular,Atorvastatin 10mg,491,434.91,250.41,213540.81,90589.5
TXN2368,2022-03-19,2022,3,Q1,North,Zone A,Retail Pharmacy,Diabetes,Sitagliptin 50mg,74,364.44,166.99,26968.56,14611.3
TXN2369,2022-10-10,2022,10,Q4,East,Zone C,Distributor,Diabetes,Glipizide 5mg,145,382.39,225.54,55446.55,22743.25
TXN2370,2023-10-18,2023,10,Q4,West,Zone D,Hospital,Respiratory,Montelukast 10mg,445,571.49,298.79,254313.05,121351.5
TXN2371,2022-09-20,2022,9,Q3,West,Zone D,Distributor,Cardiovascular,Telmisartan 40mg,216,331.95,186.05,71701.2,31514.4
TXN2372,2023-02-23,2023,2,Q1,West,Zone D,Hospital,Oncology,Imatinib 100mg,262,761.83,532.96,199599.46,59963.94
TXN2373,2022-06-19,2022,6,Q2,East,Zone C,Retail Pharmacy,Cardiovascular,Atorvastatin 10mg,418,146.78,81.9,61354.04,27119.84
TXN2374,2023-01-17,2023,1,Q1,East,Zone C,Hospital,Oncology,Imatinib 100mg,464,175.35,91.56,81362.4,38878.56
TXN2375,2023-12-17,2023,12,Q4,West,Zone D,Retail Pharmacy,Respiratory,Salbutamol Inhaler,394,576.29,239.62,227058.26,132647.98
TXN2376,2022-03-13,2022,3,Q1,East,Zone C,Distributor,Respiratory,Montelukast 10mg,307,248.3,138.62,76228.1,33671.76
TXN2377,2023-01-27,2023,1,Q1,North,Zone A,Hospital,Diabetes,Sitagliptin 50mg,318,761.81,482.34,242255.58,88871.46
TXN2378,2022-02-11,2022,2,Q1,West,Zone D,Retail Pharmacy,Diabetes,Glipizide 5mg,493,191.65,116.97,94483.45,36817.24
TXN2379,2022-04-16,2022,4,Q2,North,Zone A,Retail Pharmacy,Respiratory,Montelukast 10mg,353,173.47,77.13,61234.91,34008.02
TXN2380,2023-07-09,2023,7,Q3,South,Zone B,Retail Pharmacy,Diabetes,Sitagliptin 50mg,431,406.93,168.21,175386.83,102888.32
TXN2381,2023-09-16,2023,9,Q3,South,Zone B,Distributor,Respiratory,Montelukast 10mg,341,715.67,347.03,244043.47,125706.24
TXN2382,2023-10-01,2023,10,Q4,West,Zone D,Distributor,Neurology,Levetiracetam 250mg,458,668.89,328.74,306351.62,155788.7
TXN2383,2022-04-17,2022,4,Q2,South,Zone B,Hospital,Diabetes,Glipizide 5mg,498,384.95,206.83,191705.1,88703.76
TXN2384,2023-05-08,2023,5,Q2,South,Zone B,Retail Pharmacy,Oncology,Imatinib 100mg,286,320.11,172.7,91551.46,42159.26
TXN2385,2022-05-18,2022,5,Q2,North,Zone A,Hospital,Neurology,Pregabalin 75mg,257,347.27,147.02,89248.39,51464.25
TXN2386,2023-10-23,2023,10,Q4,South,Zone B,Distributor,Oncology,Capecitabine 500mg,378,653.24,437.52,246924.72,81542.16
TXN2387,2022-08-05,2022,8,Q3,North,Zone A,Hospital,Neurology,Pregabalin 75mg,405,426.01,175.95,172534.05,101274.3
TXN2388,2023-05-07,2023,5,Q2,South,Zone B,Retail Pharmacy,Neurology,Levetiracetam 250mg,482,421.49,222.68,203158.18,95826.42
TXN2389,2023-06-14,2023,6,Q2,North,Zone A,Retail Pharmacy,Respiratory,Salbutamol Inhaler,289,785.31,442.63,226954.59,99034.52
TXN2390,2023-03-16,2023,3,Q1,East,Zone C,Distributor,Diabetes,Metformin 500mg,406,96.23,66.16,39069.38,12208.42
TXN2391,2022-11-17,2022,11,Q4,South,Zone B,Retail Pharmacy,Cardiovascular,Amlodipine 5mg,133,402.08,247.72,53476.64,20529.88
TXN2392,2022-12-21,2022,12,Q4,South,Zone B,Retail Pharmacy,Neurology,Pregabalin 75mg,96,754.33,453.75,72415.68,28855.68
TXN2393,2023-12-23,2023,12,Q4,West,Zone D,Retail Pharmacy,Respiratory,Montelukast 10mg,51,791.66,542.07,40374.66,12729.09
TXN2394,2022-03-09,2022,3,Q1,South,Zone B,Retail Pharmacy,Neurology,Levetiracetam 250mg,124,363.79,193.63,45109.96,21099.84
TXN2395,2023-03-23,2023,3,Q1,East,Zone C,Retail Pharmacy,Cardiovascular,Telmisartan 40mg,270,190.05,95.74,51313.5,25463.7
TXN2396,2022-07-08,2022,7,Q3,South,Zone B,Distributor,Neurology,Levetiracetam 250mg,424,75.08,40.62,31833.92,14611.04
TXN2397,2022-02-01,2022,2,Q1,East,Zone C,Retail Pharmacy,Cardiovascular,Telmisartan 40mg,483,528.12,313.48,255081.96,103671.12
TXN2398,2023-05-12,2023,5,Q2,West,Zone D,Hospital,Diabetes,Metformin 500mg,363,674.58,284.46,244872.54,141613.56
TXN2399,2023-01-27,2023,1,Q1,South,Zone B,Distributor,Oncology,Capecitabine 500mg,459,718.25,394.21,329676.75,148734.36
TXN2400,2022-02-22,2022,2,Q1,South,Zone B,Retail Pharmacy,Cardiovascular,Telmisartan 40mg,114,88.5,45.49,10089.0,4903.14
TXN2401,2023-03-03,2023,3,Q1,South,Zone B,Hospital,Cardiovascular,Atorvastatin 10mg,235,764.68,398.87,179699.8,85965.35
TXN2402,2023-10-22,2023,10,Q4,East,Zone C,Hospital,Respiratory,Salbutamol Inhaler,109,185.49,96.82,20218.41,9665.03
TXN2403,2023-02-26,2023,2,Q1,South,Zone B,Hospital,Diabetes,Glipizide 5mg,386,580.9,259.07,224227.4,124226.38
TXN2404,2022-12-22,2022,12,Q4,South,Zone B,Retail Pharmacy,Diabetes,Sitagliptin 50mg,58,440.0,280.01,25520.0,9279.42
TXN2405,2022-02-26,2022,2,Q1,East,Zone C,Hospital,Respiratory,Salbutamol Inhaler,437,420.13,193.94,183596.81,98845.03
TXN2406,2022-11-06,2022,11,Q4,North,Zone A,Retail Pharmacy,Respiratory,Montelukast 10mg,76,787.02,517.92,59813.52,20451.6
TXN2407,2023-03-03,2023,3,Q1,North,Zone A,Distributor,Neurology,Levetiracetam 250mg,225,738.39,381.1,166137.75,80390.25
TXN2408,2023-08-02,2023,8,Q3,South,Zone B,Distributor,Cardiovascular,Telmisartan 40mg,324,682.61,414.01,221165.64,87026.4
TXN2409,2022-03-18,2022,3,Q1,North,Zone A,Distributor,Diabetes,Sitagliptin 50mg,471,63.89,33.95,30092.19,14101.74
TXN2410,2023-12-24,2023,12,Q4,West,Zone D,Distributor,Cardiovascular,Atorvastatin 10mg,456,332.29,199.93,151524.24,60356.16
TXN2411,2022-05-14,2022,5,Q2,North,Zone A,Retail Pharmacy,Respiratory,Salbutamol Inhaler,470,265.5,119.09,124785.0,68812.7
TXN2412,2023-10-02,2023,10,Q4,East,Zone C,Retail Pharmacy,Respiratory,Montelukast 10mg,486,196.68,116.53,95586.48,38952.9
TXN2413,2023-11-14,2023,11,Q4,North,Zone A,Retail Pharmacy,Cardiovascular,Atorvastatin 10mg,436,79.44,39.06,34635.84,17605.68
TXN2414,2022-12-19,2022,12,Q4,North,Zone A,Hospital,Neurology,Levetiracetam 250mg,142,483.3,268.0,68628.6,30572.6
TXN2415,2022-04-27,2022,4,Q2,East,Zone C,Distributor,Diabetes,Glipizide 5mg,425,155.58,86.19,66121.5,29490.75
TXN2416,2022-01-13,2022,1,Q1,West,Zone D,Distributor,Diabetes,Sitagliptin 50mg,181,284.77,183.95,51543.37,18248.42
TXN2417,2023-03-14,2023,3,Q1,South,Zone B,Distributor,Diabetes,Glipizide 5mg,434,676.68,467.02,293679.12,90992.44
TXN2418,2022-10-19,2022,10,Q4,North,Zone A,Distributor,Diabetes,Glipizide 5mg,52,725.18,403.85,37709.36,16709.16
TXN2419,2022-04-14,2022,4,Q2,North,Zone A,Retail Pharmacy,Cardiovascular,Telmisartan 40mg,101,553.92,373.06,55945.92,18266.86
TXN2420,2023-10-09,2023,10,Q4,West,Zone D,Hospital,Neurology,Levetiracetam 250mg,201,466.18,212.77,93702.18,50935.41
TXN2421,2023-05-04,2023,5,Q2,South,Zone B,Hospital,Diabetes,Metformin 500mg,55,211.31,101.76,11622.05,6025.25
TXN2422,2022-10-05,2022,10,Q4,East,Zone C,Retail Pharmacy,Neurology,Pregabalin 75mg,99,634.3,303.32,62795.7,32767.02
TXN2423,2023-12-12,2023,12,Q4,West,Zone D,Retail Pharmacy,Cardiovascular,Atorvastatin 10mg,405,153.78,96.03,62280.9,23388.75
TXN2424,2023-07-08,2023,7,Q3,North,Zone A,Retail Pharmacy,Oncology,Capecitabine 500mg,220,63.77,31.47,14029.4,7106.0
TXN2425,2022-09-22,2022,9,Q3,West,Zone D,Retail Pharmacy,Neurology,Pregabalin 75mg,294,249.03,151.01,73214.82,28817.88
TXN2426,2022-12-26,2022,12,Q4,East,Zone C,Distributor,Respiratory,Salbutamol Inhaler,214,535.59,269.11,114616.26,57026.72
TXN2427,2023-01-09,2023,1,Q1,West,Zone D,Distributor,Neurology,Levetiracetam 250mg,66,198.05,113.41,13071.3,5586.24
TXN2428,2022-02-06,2022,2,Q1,East,Zone C,Hospital,Cardiovascular,Telmisartan 40mg,380,210.92,124.49,80149.6,32843.4
TXN2429,2023-01-24,2023,1,Q1,West,Zone D,Distributor,Oncology,Capecitabine 500mg,156,253.52,115.49,39549.12,21532.68
TXN2430,2022-12-05,2022,12,Q4,East,Zone C,Hospital,Diabetes,Glipizide 5mg,294,357.7,154.51,105163.8,59737.86
TXN2431,2022-12-27,2022,12,Q4,South,Zone B,Hospital,Neurology,Levetiracetam 250mg,99,626.3,267.28,62003.7,35542.98
TXN2432,2023-02-06,2023,2,Q1,North,Zone A,Hospital,Cardiovascular,Amlodipine 5mg,81,248.41,137.67,20121.21,8969.94
TXN2433,2022-03-24,2022,3,Q1,West,Zone D,Retail Pharmacy,Cardiovascular,Amlodipine 5mg,213,227.69,144.09,48497.97,17806.8
TXN2434,2023-03-11,2023,3,Q1,South,Zone B,Hospital,Cardiovascular,Amlodipine 5mg,184,518.91,361.12,95479.44,29033.36
TXN2435,2023-10-03,2023,10,Q4,West,Zone D,Retail Pharmacy,Diabetes,Sitagliptin 50mg,214,572.6,331.43,122536.4,51610.38
TXN2436,2023-10-20,2023,10,Q4,West,Zone D,Distributor,Diabetes,Sitagliptin 50mg,431,406.56,283.92,175227.36,52857.84
TXN2437,2023-01-01,2023,1,Q1,South,Zone B,Hospital,Diabetes,Metformin 500mg,289,59.09,28.05,17077.01,8970.56
TXN2438,2023-01-16,2023,1,Q1,South,Zone B,Distributor,Respiratory,Montelukast 10mg,449,233.72,144.65,104940.28,39992.43
TXN2439,2023-10-17,2023,10,Q4,East,Zone C,Hospital,Diabetes,Glipizide 5mg,112,136.55,71.28,15293.6,7310.24
TXN2440,2023-12-12,2023,12,Q4,West,Zone D,Distributor,Oncology,Imatinib 100mg,120,727.99,406.41,87358.8,38589.6
TXN2441,2023-08-05,2023,8,Q3,South,Zone B,Hospital,Respiratory,Montelukast 10mg,176,299.06,133.53,52634.56,29133.28
TXN2442,2023-10-05,2023,10,Q4,North,Zone A,Distributor,Cardiovascular,Atorvastatin 10mg,431,596.29,353.67,257000.99,104569.22
TXN2443,2022-12-22,2022,12,Q4,North,Zone A,Retail Pharmacy,Respiratory,Montelukast 10mg,491,437.63,209.63,214876.33,111948.0
TXN2444,2022-12-17,2022,12,Q4,West,Zone D,Retail Pharmacy,Respiratory,Salbutamol Inhaler,491,633.92,393.23,311254.72,118178.79
TXN2445,2023-03-07,2023,3,Q1,South,Zone B,Distributor,Respiratory,Montelukast 10mg,129,327.46,158.39,42242.34,21810.03
TXN2446,2023-08-20,2023,8,Q3,West,Zone D,Hospital,Respiratory,Montelukast 10mg,323,651.31,406.73,210373.13,78999.34
TXN2447,2023-12-15,2023,12,Q4,South,Zone B,Retail Pharmacy,Respiratory,Salbutamol Inhaler,410,81.2,33.04,33292.0,19745.6
TXN2448,2023-09-22,2023,9,Q3,East,Zone C,Retail Pharmacy,Neurology,Levetiracetam 250mg,81,343.61,224.54,27832.41,9644.67
TXN2449,2023-03-22,2023,3,Q1,West,Zone D,Hospital,Cardiovascular,Atorvastatin 10mg,207,388.62,264.86,80444.34,25618.32
TXN2450,2023-05-26,2023,5,Q2,West,Zone D,Distributor,Oncology,Imatinib 100mg,162,503.71,294.28,81601.02,33927.66
TXN2451,2022-01-01,2022,1,Q1,East,Zone C,Hospital,Neurology,Pregabalin 75mg,90,632.3,311.98,56907.0,28828.8
TXN2452,2023-07-07,2023,7,Q3,East,Zone C,Hospital,Diabetes,Sitagliptin 50mg,267,404.6,244.03,108028.2,42872.19
TXN2453,2023-08-15,2023,8,Q3,South,Zone B,Hospital,Cardiovascular,Amlodipine 5mg,329,546.0,265.8,179634.0,92185.8
TXN2454,2023-09-26,2023,9,Q3,West,Zone D,Retail Pharmacy,Diabetes,Glipizide 5mg,160,746.08,417.12,119372.8,52633.6
TXN2455,2023-10-19,2023,10,Q4,West,Zone D,Hospital,Neurology,Levetiracetam 250mg,494,651.2,415.15,321692.8,116608.7
TXN2456,2023-10-21,2023,10,Q4,South,Zone B,Hospital,Cardiovascular,Telmisartan 40mg,115,50.14,25.51,5766.1,2832.45
TXN2457,2023-05-02,2023,5,Q2,South,Zone B,Distributor,Diabetes,Metformin 500mg,163,99.97,69.26,16295.11,5005.73
TXN2458,2022-04-23,2022,4,Q2,East,Zone C,Distributor,Cardiovascular,Amlodipine 5mg,403,414.01,268.71,166846.03,58555.9
TXN2459,2023-06-03,2023,6,Q2,West,Zone D,Distributor,Neurology,Levetiracetam 250mg,472,764.88,445.52,361023.36,150737.92
TXN2460,2023-01-17,2023,1,Q1,South,Zone B,Hospital,Cardiovascular,Telmisartan 40mg,91,413.8,278.0,37655.8,12357.8
TXN2461,2022-05-04,2022,5,Q2,South,Zone B,Retail Pharmacy,Cardiovascular,Atorvastatin 10mg,238,212.86,109.0,50660.68,24718.68
